Data,Cidade, Condicao_do_Tempo_Prevista,Temperatura_Tendencia,Temperatura_Minima,Temperatura_Maxima,Vento_Velocidade_Minima,Vento_Velocidade_Maxima,Vento_Direcao,Vento_Intensidade
24/09/2022,Capixaba - AC,Poucas nuvens a parcialmente nublado com pancadas de chuva isoladas ao inicio da noite,Estavel,24,36,40,90,SE,Fracos
25/09/2022,Capixaba - AC,Poucas nuvens a parcialmente nublado com pancadas de chuva isoladas ao inicio da noite,Estavel,24,36,40,90,SE,Fracos
27/09/2022,Capixaba - AC,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,22,36,40,95,W - NW,Fracos
28/09/2022,Capixaba - AC,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,22,35,50,95,NW - N,Fracos
29/09/2022,Capixaba - AC,Nublado a encoberto com pancadas de chuva e trovoadas,Declinio,21,27,60,100,SE - S,Fracos/Moderados
01/09/2022,Caracarai - RR,Poucas nuvens a nublado com pancadas de chuva isoladas,Estavel,22,33,55,90,NW - NE,Fracos
02/09/2022,Caracarai - RR,Poucas nuvens a nublado com chuva em areas isoladas,Estavel,23,33,55,90,N - E,Fracos
03/09/2022,Caracarai - RR,Parcialmente nublado a nublado com pancadas de chuva,Estavel,22,33,55,90,NE - NW,Fracos
04/09/2022,Caracarai - RR,Poucas nuvens a nublado com pancadas de chuva isoladas,Estavel,22,34,50,90,N - NE,Fracos
07/09/2022,Caracarai - RR,Parcialmente nublado a nublado com pancadas de chuva isoladas,Estavel,23,32,60,90,NE - NW,Fracos
08/09/2022,Caracarai - RR,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,23,33,60,90,NW - NE,Fracos
09/09/2022,Caracarai - RR,Parcialmente nublado a nublado com pancadas de chuva isoladas,Estavel,23,32,60,90,NE - N,Fracos
10/09/2022,Caracarai - RR,Poucas nuvens a parcialmente nublado com chuva em areas isoladas,Elevacao,23,34,55,90,NE - N,Fracos
11/09/2022,Caracarai - RR,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,34,55,90,N - NE,Fracos/Moderados
12/09/2022,Caracarai - RR,Poucas nuvens a nublado com possibilidade de chuva em areas isoladas,Estavel,23,33,55,90,NE,Fracos/Moderados
13/09/2022,Caracarai - RR,Poucas nuvens a nublado com chuva em areas isoladas,Estavel,23,33,55,90,NE,Fracos/Moderados
14/09/2022,Caracarai - RR,Parcialmente nublado com chuva em areas isoladas,Estavel,23,33,55,90,NE,Fracos
15/09/2022,Caracarai - RR,Poucas nuvens a parcialmente nublado com chuva em areas isoladas,Estavel,23,34,50,90,N - NE,Fracos
16/09/2022,Caracarai - RR,Parcialmente nublado a nublado com chuva em areas isoladas,Estavel,23,33,50,90,N - NE,Fracos
17/09/2022,Caracarai - RR,Parcialmente nublado a nublado com pancadas de chuva isoladas,Estavel,24,32,60,90,NW - E,Fracos
20/09/2022,Caracarai - RR,Poucas nuvens a parcialmente nublado com chuva em areas isoladas,Estavel,23,34,55,95,NW - NE,Fracos
21/09/2022,Caracarai - RR,Parcialmente nublado a nublado com possibilidade de chuva em areas isoladas,Estavel,23,34,55,95,N - NE,Fracos
22/09/2022,Caracarai - RR,Poucas nuvens a nublado com pancadas de chuva isoladas,Estavel,23,34,55,95,NW - NE,Fracos
23/09/2022,Caracarai - RR,Poucas nuvens a nublado com pancadas de chuva isoladas,Estavel,23,34,55,95,NE - NW,Fracos
24/09/2022,Caracarai - RR,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,35,50,95,N - NE,Fracos
25/09/2022,Caracarai - RR,Poucas nuvens a parcialmente nublado com chuva em areas isoladas,Estavel,23,34,55,95,N - NE,Fracos
26/09/2022,Caracarai - RR,Poucas nuvens a nublado com pancadas de chuva isoladas,Estavel,23,33,55,95,NE - NW,Fracos
27/09/2022,Caracarai - RR,Poucas nuvens a nublado com chuva em areas isoladas,Estavel,23,34,60,95,N - NE,Fracos
28/09/2022,Caracarai - RR,Poucas nuvens a nublado com chuva em areas isoladas,Estavel,24,34,55,95,NE - E,Fracos
29/09/2022,Caracarai - RR,Claro a parcialmente nublado com chuva em areas isoladas,Estavel,23,35,50,95,NE - E,Fracos
01/09/2022,Carauari - AM,Claro a parcialmente nublado,Estavel,23,34,50,90,NE - NW,Fracos
02/09/2022,Carauari - AM,Claro a parcialmente nublado,Estavel,23,34,50,90,NE - NW,Fracos
03/09/2022,Carauari - AM,Parcialmente nublado com chuva em areas isoladas,Estavel,23,34,55,90,SE - NE,Fracos
04/09/2022,Carauari - AM,Parcialmente nublado com chuva em areas isoladas,Estavel,23,33,60,90,NW - SE,Fracos
05/09/2022,Carauari - AM,Parcialmente nublado com chuva em areas isoladas,Estavel,23,33,60,90,NW - W,Fracos
06/09/2022,Carauari - AM,Claro a parcialmente nublado,Estavel,22,33,50,90,NW - NE,Fracos
07/09/2022,Carauari - AM,Claro a parcialmente nublado,Estavel,22,33,50,90,NW - NE,Fracos
08/09/2022,Carauari - AM,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,33,55,90,N - NW,Fracos
09/09/2022,Carauari - AM,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,24,34,55,85,NE,Fracos/Moderados
10/09/2022,Carauari - AM,Parcialmente nublado com chuva em areas isoladas,Estavel,24,33,60,90,NE - E,Fracos
11/09/2022,Carauari - AM,Nublado a parcialmente nublado com chuva,Estavel,23,30,65,95,NW - W,Fracos
12/09/2022,Carauari - AM,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,24,32,60,90,W - NW,Fracos
13/09/2022,Carauari - AM,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,34,55,90,NW - NE,Fracos
14/09/2022,Carauari - AM,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,33,55,90,NE - NW,Fracos
15/09/2022,Carauari - AM,Parcialmente nublado a nublado com pancadas de chuva,Estavel,23,30,65,90,S - SW,Fracos
16/09/2022,Carauari - AM,Parcialmente nublado a poucas nuvens com chuva em areas isoladas,Estavel,23,33,55,90,S - N,Moderados/Fracos
17/09/2022,Carauari - AM,Claro a nublado com chuva em areas isoladas,Estavel,23,34,50,90,SW - NW,Fracos
18/09/2022,Carauari - AM,Claro a parcialmente nublado com chuva em areas isoladas,Elevacao,24,35,45,90,NW - N,Fracos
20/09/2022,Carauari - AM,Parcialmente nublado com possibilidade de chuva em areas isoladas,Elevacao,23,33,55,90,NW - NE,Fracos
21/09/2022,Carauari - AM,Claro a parcialmente nublado,Estavel,24,34,55,90,NW - N,Fracos
22/09/2022,Carauari - AM,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,24,34,55,90,NW - E,Fracos
23/09/2022,Carauari - AM,Nublado a parcialmente nublado com pancadas de chuva,Estavel,23,34,60,90,SW - S,Fracos
24/09/2022,Carauari - AM,Nublado a parcialmente nublado com chuva em areas isoladas,Estavel,22,35,55,90,SW - S,Fracos
25/09/2022,Carauari - AM,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,22,34,50,90,SW - NW,Fracos
26/09/2022,Carauari - AM,Parcialmente nublado com chuva em areas isoladas,Estavel,23,34,55,90,NW - NE,Fracos
27/09/2022,Carauari - AM,Parcialmente nublado com pancadas de chuva,Estavel,23,35,60,90,NW - NE,Fracos
28/09/2022,Carauari - AM,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,36,55,85,N - NW,Fracos
29/09/2022,Carauari - AM,Nublado a parcialmente nublado com pancadas de chuva,Estavel,22,35,60,90,NE - SE,Fracos/Moderados
01/09/2022,Careiro - AM,Poucas nuvens a parcialmente nublado,Estavel,24,34,50,95,NW - NE,Fracos
02/09/2022,Careiro - AM,Poucas nuvens a parcialmente nublado,Estavel,25,34,50,90,NW - NE,Fracos
03/09/2022,Careiro - AM,Poucas nuvens a parcialmente nublado,Estavel,25,34,50,90,N - NE,Fracos
04/09/2022,Careiro - AM,Poucas nuvens a parcialmente nublado,Estavel,25,35,45,90,N - NE,Fracos
07/09/2022,Careiro - AM,Poucas nuvens a parcialmente nublado com chuva em areas isoladas,Estavel,24,33,55,95,N - NE,Fracos
08/09/2022,Careiro - AM,Poucas nuvens a parcialmente nublado com chuva em areas isoladas,Estavel,24,32,60,95,N - NE,Fracos
09/09/2022,Careiro - AM,Poucas nuvens a parcialmente nublado com chuva em areas isoladas,Estavel,24,32,60,95,N - NE,Fracos
10/09/2022,Careiro - AM,Poucas nuvens a parcialmente nublado,Estavel,24,34,50,95,N - NE,Fracos
11/09/2022,Careiro - AM,Poucas nuvens a parcialmente nublado,Estavel,24,35,40,90,NW - N,Fracos
12/09/2022,Careiro - AM,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,25,34,50,90,NW - NE,Fracos
13/09/2022,Careiro - AM,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,25,35,45,90,NW - NE,Fracos
14/09/2022,Careiro - AM,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,24,34,45,90,NE - E,Fracos
15/09/2022,Careiro - AM,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,24,34,45,90,NE - E,Fracos
16/09/2022,Careiro - AM,Poucas nuvens a parcialmente nublado,Estavel,24,34,50,95,NW - NE,Fracos
17/09/2022,Careiro - AM,Parcialmente nublado a nublado com possibilidade de chuva,Estavel,24,33,55,95,NW - NE,Fracos
20/09/2022,Careiro - AM,Poucas nuvens a parcialmente nublado,Estavel,25,34,45,90,NW - NE,Fracos
21/09/2022,Careiro - AM,Poucas nuvens a parcialmente nublado,Estavel,25,35,45,90,NW - NE,Fracos
22/09/2022,Careiro - AM,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,24,34,50,95,N - NE,Fracos
23/09/2022,Careiro - AM,Parcialmente nublado com chuva em areas isoladas,Estavel,24,35,45,90,N - NE,Fracos
24/09/2022,Careiro - AM,Poucas nuvens a parcialmente nublado,Estavel,24,34,50,95,N - NE,Fracos
25/09/2022,Careiro - AM,Parcialmente nublado a nublado com chuva em areas isoladas,Estavel,24,33,55,95,W - NW,Fracos
26/09/2022,Careiro - AM,Parcialmente nublado a nublado com chuva em areas isoladas,Estavel,24,33,55,95,W - NW,Fracos
27/09/2022,Careiro - AM,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,25,34,50,90,E - NE,Fracos
28/09/2022,Careiro - AM,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,24,34,50,90,NE - E,Fracos
29/09/2022,Careiro - AM,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,25,35,45,90,NW - SE,Fracos
01/09/2022,Careiro da Varzea - AM,Poucas nuvens a parcialmente nublado,Estavel,24,34,50,95,NW - NE,Fracos
02/09/2022,Careiro da Varzea - AM,Poucas nuvens a parcialmente nublado,Estavel,25,34,50,90,NW - NE,Fracos
03/09/2022,Careiro da Varzea - AM,Poucas nuvens a parcialmente nublado,Estavel,25,34,50,90,N - NE,Fracos
04/09/2022,Careiro da Varzea - AM,Poucas nuvens a parcialmente nublado,Estavel,25,35,45,90,N - NE,Fracos
07/09/2022,Careiro da Varzea - AM,Poucas nuvens a parcialmente nublado com chuva em areas isoladas,Estavel,24,33,55,95,N - NE,Fracos
08/09/2022,Careiro da Varzea - AM,Poucas nuvens a parcialmente nublado com chuva em areas isoladas,Estavel,24,32,60,95,N - NE,Fracos
09/09/2022,Careiro da Varzea - AM,Poucas nuvens a parcialmente nublado com chuva em areas isoladas,Estavel,24,32,60,95,N - NE,Fracos
10/09/2022,Careiro da Varzea - AM,Poucas nuvens a parcialmente nublado,Estavel,24,34,50,95,N - NE,Fracos
11/09/2022,Careiro da Varzea - AM,Poucas nuvens a parcialmente nublado,Estavel,24,35,40,90,NW - N,Fracos
12/09/2022,Careiro da Varzea - AM,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,25,34,50,90,NW - NE,Fracos
13/09/2022,Careiro da Varzea - AM,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,25,35,45,90,NW - NE,Fracos
14/09/2022,Careiro da Varzea - AM,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,24,34,45,90,NE - E,Fracos
15/09/2022,Careiro da Varzea - AM,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,24,34,45,90,NE - E,Fracos
16/09/2022,Careiro da Varzea - AM,Poucas nuvens a parcialmente nublado,Estavel,24,34,50,95,NW - NE,Fracos
17/09/2022,Careiro da Varzea - AM,Parcialmente nublado a nublado com possibilidade de chuva,Estavel,24,33,55,95,NW - NE,Fracos
20/09/2022,Careiro da Varzea - AM,Poucas nuvens a parcialmente nublado,Estavel,25,34,45,90,NW - NE,Fracos
21/09/2022,Careiro da Varzea - AM,Poucas nuvens a parcialmente nublado,Estavel,25,35,45,90,NW - NE,Fracos
22/09/2022,Careiro da Varzea - AM,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,24,34,50,95,N - NE,Fracos
23/09/2022,Careiro da Varzea - AM,Parcialmente nublado com chuva em areas isoladas,Estavel,24,35,45,90,N - NE,Fracos
24/09/2022,Careiro da Varzea - AM,Poucas nuvens a parcialmente nublado,Estavel,24,34,50,95,N - NE,Fracos
25/09/2022,Careiro da Varzea - AM,Parcialmente nublado a nublado com chuva em areas isoladas,Estavel,24,33,55,95,W - NW,Fracos
26/09/2022,Careiro da Varzea - AM,Parcialmente nublado a nublado com chuva em areas isoladas,Estavel,24,33,55,95,W - NW,Fracos
27/09/2022,Careiro da Varzea - AM,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,25,34,50,90,E - NE,Fracos
28/09/2022,Careiro da Varzea - AM,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,24,34,50,90,NE - E,Fracos
29/09/2022,Careiro da Varzea - AM,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,25,35,45,90,NW - SE,Fracos
01/09/2022,Caroebe - RR,Poucas nuvens a nublado com possibilidade de chuva em areas isoladas,Estavel,22,33,55,90,W - E,Fracos
02/09/2022,Caroebe - RR,Claro a nublado com possibilidade de chuva em areas isoladas,Estavel,22,34,50,90,N - E,Fracos
03/09/2022,Caroebe - RR,Parcialmente nublado a nublado com pancadas de chuva isoladas,Estavel,22,33,55,90,NE - N,Fracos
04/09/2022,Caroebe - RR,Parcialmente nublado a nublado com chuva em areas isoladas,Estavel,22,34,50,90,N - NE,Fracos/Moderados
07/09/2022,Caroebe - RR,Parcialmente nublado a nublado com chuva em areas isoladas,Estavel,23,32,60,90,NE - NW,Fracos/Moderados
08/09/2022,Caroebe - RR,Parcialmente nublado a nublado com pancadas de chuva,Estavel,23,33,60,90,NE - NW,Fracos
09/09/2022,Caroebe - RR,Parcialmente nublado a nublado com pancadas de chuva isoladas,Estavel,22,32,60,90,NE - N,Fracos
10/09/2022,Caroebe - RR,Poucas nuvens a nublado com chuva em areas isoladas,Elevacao,22,33,55,90,NE,Fracos
11/09/2022,Caroebe - RR,Poucas nuvens a parcialmente nublado com chuva em areas isoladas,Estavel,23,34,55,90,NE,Fracos/Moderados
12/09/2022,Caroebe - RR,Poucas nuvens a parcialmente nublado com chuva em areas isoladas,Estavel,23,34,55,90,NE - E,Fracos/Moderados
13/09/2022,Caroebe - RR,Parcialmente nublado a nublado com chuva em areas isoladas,Estavel,23,33,55,90,NW - NE,Fracos
14/09/2022,Caroebe - RR,Poucas nuvens a nublado com chuva em areas isoladas,Estavel,23,33,55,90,NE,Fracos
15/09/2022,Caroebe - RR,Poucas nuvens a parcialmente nublado com chuva em areas isoladas,Estavel,23,34,50,90,NE - N,Fracos/Moderados
16/09/2022,Caroebe - RR,Parcialmente nublado a nublado com pancadas de chuva isoladas,Estavel,23,33,50,90,NE - NW,Fracos
17/09/2022,Caroebe - RR,Nublado a parcialmente nublado com pancadas de chuva,Estavel,23,31,65,90,NW - N,Fracos
20/09/2022,Caroebe - RR,Poucas nuvens a parcialmente nublado com chuva em areas isoladas,Estavel,23,33,55,95,NE - NW,Fracos
21/09/2022,Caroebe - RR,Poucas nuvens a nublado com chuva em areas isoladas,Estavel,23,33,55,95,NE - E,Fracos
22/09/2022,Caroebe - RR,Poucas nuvens a nublado com chuva em areas isoladas,Estavel,23,34,55,95,NE - NW,Fracos
23/09/2022,Caroebe - RR,Poucas nuvens a nublado com chuva em areas isoladas,Estavel,23,34,55,95,NE - NW,Fracos
24/09/2022,Caroebe - RR,Poucas nuvens a parcialmente nublado,Estavel,23,35,50,95,NE - E,Fracos
25/09/2022,Caroebe - RR,Poucas nuvens a nublado com chuva em areas isoladas,Estavel,23,34,55,95,NE - NW,Fracos
26/09/2022,Caroebe - RR,Parcialmente nublado com chuva em areas isoladas,Estavel,23,34,55,95,NE - N,Fracos
27/09/2022,Caroebe - RR,Claro a parcialmente nublado com chuva em areas isoladas,Estavel,23,34,55,95,NE - NW,Fracos
28/09/2022,Caroebe - RR,Claro a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,24,33,60,95,NE - NW,Fracos
29/09/2022,Caroebe - RR,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Elevacao,23,35,50,95,NE,Fracos
06/09/2022,Carrasco Bonito - TO,Claro,Declinio,0,0,0,0,,Calmos
07/09/2022,Carrasco Bonito - TO,Poucas nuvens a nublado,Estavel,22,36,30,95,NE - SE,Fracos/Moderados
08/09/2022,Carrasco Bonito - TO,Parcialmente nublado a nublado,Estavel,22,35,30,95,NE - SE,Fracos/Moderados
09/09/2022,Carrasco Bonito - TO,Claro a parcialmente nublado,Estavel,22,35,30,95,NE - SE,Fracos/Moderados
10/09/2022,Carrasco Bonito - TO,Claro a parcialmente nublado,Estavel,22,36,30,95,NE - SE,Fracos/Moderados
11/09/2022,Carrasco Bonito - TO,Claro a parcialmente nublado,Estavel,23,35,30,95,E - NE,Fracos/Moderados
12/09/2022,Carrasco Bonito - TO,Claro a parcialmente nublado,Estavel,22,34,40,95,E - NE,Fracos/Moderados
20/09/2022,Carrasco Bonito - TO,Claro a nublado com pancadas de chuva isoladas a tarde,Estavel,22,34,40,95,E - NE,Fracos/Moderados
21/09/2022,Carrasco Bonito - TO,Claro a nublado,Estavel,22,34,40,95,E - NE,Fracos/Moderados
22/09/2022,Carrasco Bonito - TO,Claro a nublado,Estavel,22,34,40,95,E - NE,Fracos/Moderados
23/09/2022,Carrasco Bonito - TO,Claro a nublado,Estavel,22,34,40,95,E - NE,Fracos/Moderados
24/09/2022,Carrasco Bonito - TO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas a qualquer hora do dia,Declinio,22,32,50,95,E - NE,Fracos/Moderados
25/09/2022,Carrasco Bonito - TO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,22,32,50,95,E - NE,Fracos/Moderados
26/09/2022,Carrasco Bonito - TO,Nublado a parcialmente nublado com pancadas de chuva isoladas pela manha e a tarde,Estavel,22,32,50,95,E - NE,Fracos/Moderados
27/09/2022,Carrasco Bonito - TO,Poucas nuvens a parcialmente nublado,Estavel,22,32,40,95,E - NE,Fracos/Moderados
28/09/2022,Carrasco Bonito - TO,Poucas nuvens a parcialmente nublado,Estavel,22,32,40,95,E - NE,Fracos/Moderados
29/09/2022,Carrasco Bonito - TO,Poucas nuvens a parcialmente nublado,Estavel,22,32,40,95,E - NE,Fracos/Moderados
06/09/2022,Caseara - TO,Parcialmente nublado a poucas nuvens,Estavel,20,38,20,95,NE - SE,Fracos/Moderados
07/09/2022,Caseara - TO,Claro a parcialmente nublado,Estavel,20,38,20,95,NE - SE,Fracos/Moderados
08/09/2022,Caseara - TO,Claro a parcialmente nublado,Estavel,20,37,25,95,NE - SE,Fracos/Moderados
09/09/2022,Caseara - TO,Claro a parcialmente nublado,Estavel,20,38,25,95,NE - SE,Fracos/Moderados
10/09/2022,Caseara - TO,Claro a parcialmente nublado,Estavel,21,39,20,95,NE - SE,Fracos/Moderados
11/09/2022,Caseara - TO,Claro a parcialmente nublado,Elevacao,23,38,25,95,E - NE,Fracos/Moderados
12/09/2022,Caseara - TO,Claro a parcialmente nublado,Estavel,22,38,30,95,E - NE,Fracos/Moderados
20/09/2022,Caseara - TO,Claro a nublado,Estavel,22,37,30,95,E - NE,Fracos/Moderados
21/09/2022,Caseara - TO,Poucas nuvens a nublado,Elevacao,24,37,30,95,E - NE,Fracos/Moderados
22/09/2022,Caseara - TO,Claro a nublado com pancadas de chuva isoladas a tarde,Estavel,23,38,35,95,E - NE,Fracos/Moderados
23/09/2022,Caseara - TO,Claro a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,23,36,40,95,E - NE,Fracos/Moderados
24/09/2022,Caseara - TO,Nublado com pancadas de chuva e trovoadas a qualquer hora do dia,Declinio,21,33,55,95,E - NE,Fracos/Moderados
25/09/2022,Caseara - TO,Nublado com chuva e trovoadas a qualquer hora do dia,Declinio,22,30,65,100,E - NE,Fracos/Moderados
26/09/2022,Caseara - TO,Nublado a parcialmente nublado,Elevacao,23,33,40,95,E - NE,Fracos/Moderados
27/09/2022,Caseara - TO,Claro a parcialmente nublado,Estavel,23,33,40,95,E - NE,Fracos/Moderados
28/09/2022,Caseara - TO,Claro a parcialmente nublado,Estavel,23,33,40,95,E - NE,Fracos/Moderados
29/09/2022,Caseara - TO,Claro a parcialmente nublado,Estavel,23,33,40,95,E - NE,Fracos/Moderados
01/09/2022,Castanhal - PA,Poucas nuvens a parcialmente nublado com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,24,33,50,85,NE,Fracos
02/09/2022,Castanhal - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas a tarde e no inicio da noite,Estavel,24,32,45,95,E - NE,Fracos/Moderados
